part_number,manufacturer,price_field,quantity_field
6,316,490.21,503168
7,316,490.21,503169
7,318,202.31,503199
8,318,360.61,503199
4,31F,965.51,2906580
5,31F,180.91,2906580
8,333,730.51,503377
9,336,329.21,503375
7,33A,62.21,3189980
8,33A,62.21,3190080
9,33A,455.71,3189980
2,33C,391.41,3190080
4,33C,377.91,3597180
5,33C,396.31,9576080
3,33E,374.51,6408280
6,33E,499.11,3189980
8,351,809.31,503155
2,353,939.81,503554
6,353,660.71,503164
8,353,641.31,503555
9,353,55.91,298580
0,354,71.11,503550
3,354,801.01,503555
5,354,212.21,503555
7,354,605.21,298580
2,355,697.41,503557
8,355,696.91,503563
1,356,180.41,298580
8,360,47.21,503613
2,361,41.41,503615
7,374,408.01,503750
1,375,746.61,503754
5,381,164.51,503850
6,381,645.81,503868
7,381,645.81,503870
1,382,472.31,503862
2,382,763.01,503864
3,382,696.61,503876
4,382,696.61,503878
5,382,573.41,503866
8,382,977.01,7690980
9,382,48.31,7691280
2,383,371.31,503866
5,383,996.01,503856
7,383,31.51,503899
9,383,996.01,503860
1,384,199.41,503872
2,384,199.41,503874
5,384,442.91,503883
8,384,45.01,503893
1,388,480.12,503800
2,388,480.12,5038000
7,388,525.32,5038000
9,388,366.62,503800
3,38A,46.52,503800
4,38A,87.42,5038000
5,38A,126.51,503800000
6,38A,481.51,5038000000
7,38A,778.61,50380000
9,38C,959.52,503800
0,38E,435.62,5038000
9,38E,912.21,503868
0,38F,877.01,503870
3,38F,585.61,7691280
4,38F,585.61,7690980
2,38G,138.01,1313980
4,38G,989.51,3916080
7,38G,241.81,1313780
5,38H,327.81,7690980
6,38H,327.81,7691280
7,38J,956.81,1313980
8,38J,956.81,1313780
3,544,677.91,9574880
3,81C,903.02,508100
0,81L,959.51,177280
1,81L,842.31,2736480
7,81L,887.91,508100
9,81N,624.31,2736480
2,81Q,658.51,7375980
3,81Q,946.11,177280
3,81R,146.31,7376580
9,873,947.61,508761
1,874,631.91,508749
3,874,218.91,508760
5,874,561.91,6621980
6,874,962.21,508761
8,874,511.21,508760
0,875,352.51,4281180
4,875,539.61,508769
5,875,539.61,508768
7,875,232.61,4281180
9,875,109.41,6621980
2,876,34.41,4281180
4,876,276.01,4281180
5,876,902.61,9578580
6,876,327.31,508774
7,876,364.81,508775
0,877,51.21,9578580
1,877,342.91,6621980
7,877,743.01,4281180
9,877,455.21,9578580
5,910,56.01,693692
6,910,157.31,1712780
9,910,77.41,509111
3,911,81.81,522076
7,911,29.71,509121
8,948,280.01,5094
9,948,280.01,5094000
2,94C,695.51,9962480
3,94C,681.81,9962580
4,94C,365.31,509400
5,94E,881.51,3597080
3,974,223.11,509755
6,974,73.11,509749
0,975,497.21,509756
1,975,497.21,509757
Q,02A,433.21,6405080
6,02C,41.51,2855680
A,02C,318.21,794180
A,02E,270.71,5671880
C,02E,227.21,5671980
L,02E,112.71,6094980
Y,02E,492.71,3604980
C,02F,690.71,3603280
3,02G,584.41,2855680
8,02P,667.31,3604980
1,02Q,110.31,794180
2,02Q,46.31,3600680
3,02Q,982.81,3604980
4,02Q,540.41,3600580
2,02T,664.01,3604280
3,02T,60.41,791580
8,02T,55.71,3599980
9,02T,343.61,3605480
6,02W,398.01,5671880
7,02W,877.71,5671980
2,316,235.91,51310
9,317,715.91,513199
5,319,901.02,513272
4,31C,516.71,1049980
0,31G,506.82,1856180
5,31H,215.21,1856180
3,31J,409.01,513198
4,31J,722.71,794080
7,325,145.11,513275
0,326,117.91,1175480
5,326,425.22,513272
0,327,28.21,9668580
7,327,113.51,7270880
0,32A,340.91,8508780
2,32C,140.71,7746280
8,351,194.81,513521
8,371,499.71,513719
5,422,466.51,514229
0,423,854.71,514232
1,423,184.31,514232
6,424,989.51,2971680
9,42H,600.81,514235
3,441,219.21,514424
7,441,113.01,514427
1,442,75.01,514426
1,461,613.81,3155380
2,461,239.61,514626
3,461,270.81,514625
4,461,668.71,7431280
5,461,388.61,514624
6,461,351.61,514623
9,461,398.01,514627
3,488,540.21,149780
7,488,395.92,8704680
3,489,764.81,514897
8,489,387.21,149780
1,48G,347.31,149780
9,48N,729.71,4089580
4,48Q,81.11,2737980
1,48T,80.01,6606680
2,48T,172.92,4263980
8,48X,665.51,4089580
3,48Y,561.41,7736480
5,508,406.11,515091
6,508,406.11,515092
8,526,722.01,515266
4,531,69.61,7835180
8,531,313.61,3855680
9,532,277.61,515331
8,643,67.21,516443
6,644,561.01,516451
7,644,816.71,516450
9,644,179.61,516452
4,653,471.91,8505180
7,653,275.71,4156480
8,653,240.11,7365180
9,653,132.01,516554
1,655,259.61,516554
7,666,388.21,516694
8,666,420.31,516695
8,667,564.01,516681
2,668,7.61,516663
8,669,855.71,9912380
9,669,650.01,7687980
3,66C,530.91,7902180
4,66C,179.71,7155780
5,70F,514.61,792480
9,722,669.71,517247
2,725,716.91,517262
3,725,811.41,517261
4,725,615.11,517260
5,725,670.61,517259
7,732,104.21,6402680
5,740,206.01,517407
6,740,365.31,517408
C,75C,595.01,1145880
E,75C,595.01,1145780
G,75C,212.31,668480
H,75C,212.31,668380
N,75C,198.21,3364480
P,75C,198.21,3364380
E,75E,630.42,1856480
F,75E,630.42,1856680
2,75J,845.12,374839
3,75K,522.62,374837
5,761,322.01,517621
4,762,769.61,517627
5,763,972.11,517657
6,763,743.01,517658
8,763,281.01,517657
9,763,618.01,517658
2,764,312.91,8884680
3,764,312.91,8933680
8,764,236.81,517657
9,764,119.41,517658
9,781,174.71,517840
4,782,136.71,517851
0,783,649.21,517843
1,783,649.21,517844
2,784,136.71,517850
6,784,482.51,7130080
2,785,960.31,7130080
9,811,86.71,518121
3,812,128.61,518137
0,814,56.51,4310880
W,02Q,767.91,3236080
X,02Q,697.31,3236080
Y,02Q,697.31,3235880
Z,02Q,697.31,3235880
W,02R,361.61,853080
X,02R,361.61,852980
A,02S,613.51,853080
C,02S,613.51,852980
9,032,122.81,520333
E,06E,834.81,864380
G,06E,617.41,864380
W,06H,189.51,1272180
J,06K,700.41,3684780
8,06P,604.01,1272180
C,06P,967.31,3684780
C,06V,847.31,3684780
G,06V,649.41,3684780
V,06W,150.31,1272180
G,06Y,249.41,7344980
L,06Y,465.31,1272180
9,086,886.81,4024980
0,087,886.81,4025080
7,087,848.31,4108380
8,087,848.31,4108480
5,088,848.31,4479080
6,088,848.31,4479180
2,08R,46.21,7629780
3,08R,46.21,7629680
4,08R,46.21,7629980
5,08R,46.21,7629880
5,08X,628.61,520881
6,08X,628.61,520882
3,231,114.01,522316
1,242,254.22,522432
2,242,166.12,352246
0,244,362.31,3684680
4,244,18.01,693520
5,400,445.11,524007
7,541,552.31,525422
9,541,736.91,525446
9,542,195.81,525433
2,543,214.31,525430
8,543,332.61,525457
9,543,411.01,525448
Z,70V,875.21,7162480
N,70W,924.61,7562080
X,70W,444.11,188080
0,713,212.41,8041480
4,714,117.51,8041580
6,714,378.71,8041680
2,715,819.31,8041780
5,715,67.01,8041880
2,716,722.31,8041980
6,717,472.81,8042080
8,71C,559.71,8042180
4,71G,137.01,8043780
6,71H,779.61,8043880
7,71H,137.01,8043980
8,71H,243.31,8044080
1,71J,175.11,8044180
2,71J,504.21,8044280
4,723,732.41,8042280
6,723,484.51,8042380
8,723,706.61,8187480
0,724,708.01,8042480
3,724,243.31,8044380
8,724,645.51,8044480
6,726,243.31,8044580
7,726,158.01,8044680
3,727,944.61,8044780
4,727,769.21,8044880
5,727,674.31,8044980
7,727,949.41,8045080
8,727,158.01,8045180
1,728,142.91,8045280
2,728,45.91,8045380
5,728,513.11,8045480
6,728,966.51,8188280
9,728,303.71,8045580
0,729,342.11,8045680
1,729,149.31,8045780
8,73E,810.91,8681480
3,73N,140.71,9031680
4,73N,804.71,7269980
6,760,28.11,8042580
9,760,312.61,8188180
0,761,158.01,8045880
6,761,674.31,8045980
7,761,178.31,8046080
1,762,739.21,8046180
2,762,739.21,8046280
7,762,228.21,8046380
8,762,982.21,8188380
9,762,513.11,8046480
1,763,771.41,527636
3,763,233.51,8046580
4,763,342.11,8046680
5,763,402.01,8046780
3,770,246.21,8042680
4,770,28.11,8187580
3,775,354.61,4448480
5,77E,18.41,1906980
4,77G,562.91,7948680
5,77G,657.81,7839180
7,77J,314.21,4448580
7,77N,35.11,4448780
8,77P,590.11,7839180
3,930,371.51,8042780
4,930,899.41,8187380
4,013,595.51,540152
8,01P,135.61,620180
9,01P,565.51,789280
9,01S,163.71,2885980
1,01T,279.71,5906580
2,01T,853.81,2233480
3,01T,85.11,1916880
4,01T,540.21,2857880
0,01V,716.11,5906580
1,01V,211.61,5906580
7,01V,581.31,1738480
0,01X,453.51,7030380
1,01X,387.71,620180
6,028,538.21,5402000000
X,02A,951.31,8847180
W,02F,66.81,3230580
X,02F,437.51,3230680
6,02N,664.01,8847180
8,02Q,758.91,1330280
9,02S,506.51,1377580
0,041,426.11,8326680
1,041,58.01,540416
3,041,191.91,540401
4,041,33.61,540402
5,041,93.01,540408
0,042,25.81,540402
1,042,442.21,540408
8,054,199.72,540569
3,055,97.91,540575
4,055,151.51,540576
9,055,135.91,540535
7,056,198.71,7024580
8,056,197.21,540569
2,057,109.11,8845080
8,057,147.11,540588
0,058,371.11,1100580
3,058,301.51,7370980
5,058,921.01,1100580
7,058,310.71,7982880
3,060,279.71,540602
9,060,446.31,7144380
2,081,83.81,1818780
3,120,525.01,541205
2,164,301.81,541639
1,16G,846.01,8316280
8,213,470.91,5161380
3,215,254.11,5161380
1,216,395.51,542172
6,300,247.41,543022
2,301,163.21,543023
8,304,224.51,3178180
8,305,339.21,543000000000
9,305,818.01,5430000000
7,308,85.51,543000000
6,309,103.21,3083880
7,30C,866.81,54300000000
8,30C,866.81,5430000000
9,30C,866.81,543000000000
3,30E,866.81,5430000000000
7,30G,240.61,3178180
54,373,935.51,8042880
76,513,986.51,8042980
251,225,504.91,31325
384,227,118.71,6319280
622,239,228.71,31245
469,244,947.91,1424180
544,256,789.81,3221880
959,269,682.81,31320
988,272,915.01,7418480
929,277,67.71,730980
939,277,691.61,5672080
075,490,106.61,81993
915,497,594.21,4625
435,498,54.11,11869
359,499,214.51,21352
525,500,378.61,5509
366,501,922.71,21351
614,504,675.71,23870
998,508,579.41,3697
996,509,208.31,155780
690,510,606.71,97080
768,510,330.81,133980
772,512,926.81,150180
254,513,22.41,130580
392,514,915.61,21691
728,515,711.01,98080
731,516,725.11,978380
733,516,384.91,977780
140,517,153.51,70067
921,568,511.91,85140
499,586,681.51,28028
361,587,714.91,85365
497,593,131.51,1732
931,596,664.41,97960
2,009,9.01,8948680
X,00C,6.71,8948680
K,00E,88.71,8948680
X,00E,356.11,8948680
H,00F,512.91,8948680
R,00G,794.71,8948680
P,00L,112.61,8948680
Z,00Q,587.11,7440980
C,00R,606.61,8948680
W,00R,687.11,8948680
A,00S,843.11,8948680
C,00T,807.41,8948680
W,00T,443.81,8006180
K,00V,91.92,9678780
N,00V,594.01,9580080
R,00V,605.41,5721280
8,036,169.31,560300000
7,03F,595.51,165180
5,03G,559.31,165180
5,03H,215.11,6974180
6,03J,404.61,6974080
5,135,470.01,8867780
8,135,181.21,8726780
8,154,672.11,561593
4,158,70.11,561593
1,15G,320.51,6716080
0,15Q,358.81,3055280
8,211,89.61,562120
L,38N,368.41,2871480
N,38N,286.11,2871680
P,38N,992.91,2871780
Q,38N,80.11,2871180
W,38N,263.11,2871980
X,38N,263.11,2871880
Z,38N,90.01,2873580
H,38P,178.61,2871780
L,38P,909.81,2873580
P,38P,681.71,2871180
R,38P,240.01,2871680
S,38P,706.31,2870380
T,38P,761.91,2926480
V,38P,461.91,2874280
W,38P,898.01,2871880
X,38P,300.41,2871480
Y,38P,898.01,2871980
Z,38P,834.71,2873780
F,38W,179.21,2561380
V,42J,392.41,2687580
C,42K,953.11,3442480
K,42L,40.41,8482480
Z,42P,471.71,4670580
S,42Q,998.71,6275880
A,42T,381.51,6275880
G,42T,160.41,5203480
H,42T,53.41,5203480
J,42T,702.51,6275880
K,42T,544.11,2687580
Z,42T,426.51,564693
F,42V,401.91,3511080
P,42W,618.41,9905980
Q,42W,603.51,9905980
L,42X,123.61,2692880
N,42X,202.01,7502180
P,42X,4.81,7502080
Q,42X,380.81,2693180
R,42X,459.71,2693280
Z,42X,217.11,6829180
N,42Y,165.51,3510980
Z,42Y,825.21,7502580
X,42Z,602.31,8924980
Y,42Z,463.41,1895580
1,443,61.91,8482480
L,45P,604.51,564691
0,465,176.22,1971080
9,465,817.41,1979480
0,466,167.91,724880
2,466,811.61,6283980
5,467,610.91,469080
1,468,943.31,2871480
3,468,453.81,9847980
4,468,454.31,9848180
5,468,934.51,6033580
6,468,453.81,9847880
7,468,94.41,6033580
5,036,89.61,570392
8,03A,131.01,6365780
D,056,362.11,1895380
E,056,425.81,1895380
N,056,919.81,1895380
F,058,654.61,8881080
W,05A,423.01,1895380
6,05E,362.11,57050000000
A,05E,743.22,6143580
C,05E,570.91,7344880
A,05H,755.31,8881080
G,05K,201.01,9187680
P,05K,622.21,8840980
R,05K,502.81,3750980
S,05K,361.61,8049580
V,05K,617.21,8048880
Z,05K,265.41,1895380
K,05N,603.41,7342580
Q,05N,867.31,7345080
Y,05N,920.81,9368180
C,05P,744.61,9579380
9,06K,566.41,4120780
2,06N,391.11,6254480
3,06N,727.01,6254580
7,089,876.61,570898
N,50E,363.21,5645380
X,50E,84.11,3986380
P,50G,446.51,5645380
R,50G,579.91,5645580
R,50K,579.91,5645480
Y,50P,272.01,1682780
E,50Q,622.81,1682780
G,50Q,846.41,453180
1,50T,664.81,3984880
F,50V,531.71,3986380
2,50X,336.41,5645380
F,50X,175.71,453180
0,50Y,363.21,5645380
6,50Y,709.61,5645380
C,50Y,293.51,3984880
T,50Y,592.11,7017180
0,50Z,664.81,3984880
8,50Z,336.41,3986380
C,50Z,567.71,8562780
X,50Z,140.92,7277480
Y,50Z,140.92,7277480
9,512,550.11,3837480
9,513,387.91,575175
4,514,324.41,575181
7,514,603.61,3838280
0,515,972.11,1424280
4,515,598.51,575181
5,515,828.71,3839980
6,515,961.41,3837780
7,515,593.01,3838480
2,516,543.92,575167
3,516,83.61,575167
3,517,294.01,3837880
4,517,68.21,3840080
6,517,368.51,3837680
6,518,262.91,3837980
7,518,513.01,1422880
9,518,456.21,3840380
0,519,381.01,3838180
1,519,440.21,3838280
2,519,452.61,3838680
5,519,138.51,3838680
6,519,825.81,3838480
8,519,319.81,1422980
7,51A,43.91,1424380
0,51C,406.61,1425380
3,51C,723.61,6996080
5,51C,549.01,1424480
8,51C,584.31,1424580
9,51C,382.71,1422980
3,51E,94.81,1422780
5,51E,473.61,3840180
6,51E,868.71,1422880
7,51E,852.01,1425480
0,51F,361.71,1423480
1,51F,361.71,1423780
2,51F,695.41,1424780
3,51F,238.51,1424880
4,51F,383.61,1422880
5,51F,68.21,1424980
6,51F,637.21,1424380
7,51F,387.51,3840880
9,51F,549.11,1425680
0,51G,278.11,3840780
1,51G,49.41,3840680
3,51G,585.71,1422980
4,51G,30.71,1423080
5,51G,555.32,4201280
7,51G,990.61,6996080
8,51G,20.31,1425380
9,51G,477.31,1425480
3,51H,162.21,1425780
5,51H,735.51,1425580
6,51H,809.81,1425680
7,51H,518.12,4201280
8,51H,306.51,1425780
1,51J,128.02,4201280
5,51J,271.81,1426180
6,51J,271.81,1426580
9,51J,506.22,1424180
0,51K,870.61,9367780
2,51K,389.41,1426080
4,51K,165.61,1426180
R,02A,707.21,4559080
Y,02A,10.41,4379980
C,02E,368.91,8944780
V,02E,523.31,9870380
J,02F,331.81,7007180
Q,02F,473.11,4379980
R,02F,375.31,6323380
3,02M,903.61,7007180
1,02Y,322.81,8944780
1,02Z,429.11,8944780
7,036,201.61,6762580
3,20C,447.11,6368380
3,559,175.21,585584
2,462,91.01,594630
2,600,504.61,596000000000
2,601,167.91,5960000000000
5,601,372.11,2745480
3,60A,169.31,9599080
5,60A,497.71,2840180
1,60E,604.91,2840180
0,60F,443.21,2745480
9,60H,492.91,2840180
4,60K,452.31,9599080
3,60L,590.81,2840180
7,60L,458.31,2840180
V,620,287.81,2745480
J,621,430.01,2745480
J,622,430.01,2745480
V,622,430.01,2745480
W,624,293.71,2745480
F,625,135.91,2745480
P,627,388.21,2745480
R,627,153.41,2745480
9,62W,430.01,2745480
8,62Y,430.01,2745480
3,643,34.11,596441
0,644,18.51,4550680
7,698,658.01,596989
5,69C,616.81,8928380
4,706,520.81,7841880
5,707,783.41,597098
7,707,541.41,597094
0,708,733.11,597099
2,708,991.72,597095
7,708,498.51,6695780
0,709,853.21,597097
2,709,403.41,8227980
3,709,333.01,3861380
0,70A,995.11,6695780
6,70A,829.51,8227980
1,813,245.01,598138
0,814,842.91,5668680
3,814,62.51,598138
7,814,14.31,2424080
9,814,823.81,1814380
R,01E,337.41,6637680
S,01E,337.41,6637880
W,01E,116.01,6638180
C,01F,116.01,6638380
R,01T,116.01,6638180
V,01T,116.01,6638380
2,033,597.41,1642280
3,033,59.81,1642580
4,033,248.71,6132380
5,033,312.91,6132480
6,033,248.71,6132780
7,033,248.71,6132880
8,033,617.31,6132580
9,033,248.71,5626380
0,034,248.71,6132980
1,034,248.71,6133080
2,034,59.81,6904380
G,03C,388.61,699280
P,03F,87.61,9867680
R,03H,236.31,6132380
S,03H,236.31,6132480
T,03H,168.21,6132780
V,03H,696.81,6132880
W,03H,217.31,6132580
X,03H,236.31,5626380
Y,03H,911.21,6132980
Z,03H,245.51,6133080
Y,03J,954.41,1642280
Z,03J,954.41,1641680
A,03K,68.21,6904180
C,03K,954.41,1641380
E,03K,954.41,6904380
G,03K,954.41,1642080
K,03K,954.41,1642580
L,03K,828.71,4100680
N,03K,828.71,1640680
P,03K,107.51,4108080
X,03L,426.31,5228880
A,03N,630.61,6143180
C,03N,797.51,6143380
E,03N,797.51,6143580
F,03N,630.61,6143780
V,03P,630.61,6143980
W,03P,630.61,5535280
X,03P,630.61,5535580
Y,03P,630.61,5535880
P,03Q,730.41,6132780
Q,03Q,730.41,6132880
R,03Q,730.41,6132980
S,03Q,730.41,6133080
0,03R,791.21,6133180
1,03R,248.71,5630280
2,03R,610.01,5630380
3,03R,942.21,5630480
4,03R,316.01,6132780
5,03R,248.71,6132880
6,03R,248.71,6132980
7,03R,316.01,6133080
J,03R,245.51,6132480
K,03R,696.81,5626380
L,03R,168.21,6132380
N,03R,168.21,6132580
P,03R,666.11,7011480
Q,03R,629.91,9825980
R,03R,887.61,712980
S,03R,887.61,7011280
T,03R,887.61,2521980
U,03R,901.11,70480
V,03R,527.41,526180
W,03R,934.51,526480
C,03S,305.81,4344380
K,03S,367.41,7697580
N,03S,758.41,5228880
V,03S,964.91,2725480
W,03S,474.41,4842180
X,03S,964.91,7159680
Y,03S,964.91,7182380
9,03X,377.21,462680
0,03Y,411.31,462780
1,03Y,913.61,462880
2,03Y,411.31,463080
3,03Y,42.01,5230480
4,03Y,377.21,5170680
5,03Y,734.71,5231980
6,03Y,970.41,5231680
7,03Y,192.81,4100680
8,03Y,597.41,1640680
9,03Y,59.81,4108080
E,04A,116.01,6638380
F,04A,116.01,6638380
J,04G,116.01,6638480
6,04L,337.41,6637780
7,04L,337.41,6637880
E,04N,871.91,1885580
G,04N,871.91,6858980
H,04N,48.11,6899980
S,04W,151.41,8429280
4,04X,961.71,6638180
5,04X,780.21,6637580
7,04X,252.81,6637780
8,04X,752.31,6637880
9,04X,116.01,6638080
H,04X,619.91,8429280
0,04Y,116.01,6638180
2,04Y,337.41,6637680
3,04Y,337.41,6637880
4,04Y,116.01,6637980
8,04Y,116.01,6638280
9,04Y,116.01,6638280
Z,04Z,985.41,6858980
0,058,815.81,610587
H,05A,578.61,1885580
P,05C,334.61,8429280
G,05E,211.91,8429280
L,05F,598.31,610383
N,05F,598.31,610387
P,05F,598.31,610385
Q,05F,598.31,610389
1,05G,92.81,699280
A,05G,598.31,610393
C,05G,598.31,610395
E,05G,598.31,610397
F,05G,598.31,610399
V,05H,595.21,610650
W,05H,595.21,610652
X,05H,595.21,610654
Y,05H,595.21,610656
A,05J,595.21,610660
E,05J,595.21,610664
S,05L,662.62,9574980
W,05P,446.31,8429280
7,05Q,192.82,9574980
F,05Q,455.91,8429280
G,05R,42.91,610383
H,05R,598.31,610387
J,05R,598.31,610385
K,05R,598.31,610389
L,05R,598.31,610393
N,05R,598.31,610395
P,05R,598.31,610397
Q,05R,598.31,610399
Q,05S,70.41,699280
T,05S,927.91,610650
V,05S,595.21,610652
W,05S,595.21,610654
X,05S,918.61,610656
Z,05S,595.21,610660
C,05T,595.21,610664
3,05V,867.61,8429280
P,05X,872.51,610326
P,05Y,793.61,8429280
A,06A,887.61,6637980
C,06A,887.61,6637980
J,06A,887.61,6638080
K,06A,887.61,6638080
L,06A,887.61,6638180
N,06A,887.61,6638180
W,06A,887.61,6638380
X,06A,246.91,6638380
Y,06A,887.61,6638380
Z,06A,246.91,6638380
T,06C,887.61,6638480
V,06C,887.61,6638480
X,06J,662.81,6638280
Y,06J,246.91,6638280
Z,06J,887.61,6638280
A,06K,246.91,6638280
Z,06N,409.61,1640680
C,06P,409.61,1642280
E,06P,59.81,1642580
F,06P,409.61,4100680
S,06P,338.92,9574980
Q,06Q,990.61,699280
R,06R,302.81,1640680
S,06R,4.41,1642280
T,06R,949.31,4100680
8,06V,343.51,610383
K,06V,325.21,6132380
P,06V,662.01,6132780
Q,06V,320.51,6132480
T,06V,393.51,6132880
V,06V,325.21,6132580
W,06V,325.21,5626380
X,06V,393.51,6132980
Y,06V,393.51,6133080
0,06W,836.41,610387
2,06W,343.51,610385
4,06W,836.41,610389
6,06W,896.01,610393
8,06W,896.01,610395
H,06W,479.61,610300
J,06W,479.61,610300
K,06W,479.61,61030000
L,06W,479.61,61030000
N,06W,479.61,6103000000
P,06W,479.61,6103000000
Q,06W,479.61,610300000000
R,06W,479.61,610300000000
0,06X,836.41,610397
2,06X,836.41,610399
8,06Y,887.61,6637680
9,06Y,887.61,6637680
V,06Y,804.52,9574980
0,06Z,887.61,6637780
1,06Z,887.61,6637780
2,06Z,887.61,6637880
3,06Z,887.61,6637880
4,06Z,887.61,6637880
5,06Z,246.91,6637880
H,06Z,688.51,1641680
J,06Z,59.81,6904180
K,06Z,924.91,1641380
N,06Z,68.21,1642080
3,125,124.21,611260
C,55C,255.81,2637880
H,55C,287.21,2637880
P,55E,204.01,2637880
X,55E,977.51,2637880
Q,55F,970.71,2637880
A,55G,33.41,2637880
W,55H,799.01,85080
Z,55H,859.61,5205380
A,55J,637.51,3424380
K,55J,692.01,7972680
N,55J,319.01,3902480
Q,55J,803.11,4563180
R,55J,799.01,85080
T,55J,35.11,2713180
6,55X,483.31,2637880
5,55Y,88.71,2637880
9,55Y,291.31,2637880
3,602,260.11,616027
0,603,964.11,616017
9,603,485.11,616070
9,607,378.41,616098
0,608,126.11,616089
1,608,501.71,616088
4,608,850.51,9982880
3,609,295.11,616098
8,60A,752.51,9982880
6,60C,806.81,8461780
7,60E,752.51,9982880
2,60F,624.81,2574980
0,03F,276.61,7734780
9,04X,140.91,620859
1,04Y,140.91,620860
8,04Z,843.32,6208000
9,04Z,764.92,62080000
G,04Z,843.31,6208000
H,04Z,764.91,62080000
Y,04Z,56.52,8915680
Z,04Z,796.32,8915880
Y,05A,209.71,4151880
Z,05A,209.71,4151680
E,05C,322.11,4151980
F,05C,322.11,4151780
9,05X,140.91,620659
1,05Y,140.91,620660
8,05Z,843.32,620600
9,05Z,764.92,6206000
G,05Z,843.31,620600
H,05Z,764.91,6206000
Y,05Z,56.52,8915580
3,061,740.62,8915980
2,062,867.22,8914980
5,062,672.22,8916180
8,062,728.21,620600000000
9,062,160.41,6206000000000
2,063,916.41,620690
3,063,916.41,620691
4,063,709.01,620692
5,063,709.01,620693
2,066,463.81,62060
4,066,390.21,620600
5,066,735.71,6206000
8,066,916.41,620690
9,066,916.41,620691
1,06A,532.82,620678
3,06A,459.22,620679
5,06A,601.62,6926880
6,06A,801.62,6927180
3,06F,929.22,8915980
4,06F,38.92,8916180
5,06F,920.21,7682080
6,06F,948.31,7682180
7,06F,55.02,7681280
8,06F,512.92,7681380
0,06N,789.72,5425280
3,06S,81.52,4324580
4,06S,175.22,4324780
6,06S,583.41,70528280
2,06T,102.32,4325180
3,06T,440.82,4324980
2,06V,395.51,1905380
3,06V,972.81,1905080
5,06V,677.01,7629380
0,06W,429.92,6886180
1,06W,326.42,6886380
3,06W,686.11,8393080
4,06W,190.01,8393280
5,06W,741.72,3965380
6,06W,22.82,3965980
6,06X,263.51,7682280
7,06X,825.52,7681480
8,06X,691.61,7682380
9,06X,619.42,7681580
3,081,740.62,8916080
2,082,867.22,8915080
5,082,672.22,8916280
7,082,599.71,62080
8,082,728.21,620800000000
9,082,160.41,6208000000000
2,083,916.41,620890
3,083,916.41,620891
4,083,709.01,620892
5,083,709.01,620893
9,083,463.81,620800
4,086,390.21,6208000
5,086,735.71,62080000
8,086,916.41,620890
9,086,916.41,620891
1,08A,144.72,620878
3,08A,459.22,620879
5,08A,601.62,6972480
6,08A,652.62,6927580
3,08F,929.22,8916080
4,08F,38.92,8916280
5,08F,920.21,7682480
6,08F,948.31,7682580
7,08F,825.52,7681980
8,08F,512.92,7681680
9,08F,993.01,62060
3,08S,81.52,4324480
4,08S,843.32,4324680
6,08S,583.41,70528380
2,08T,708.22,4325080
3,08T,440.82,4324880
2,08V,25.31,1905280
3,08V,972.81,1904880
6,08V,731.91,5354480
0,08W,429.92,6886280
1,08W,326.42,6886480
3,08W,686.11,8393180
4,08W,872.51,8393380
5,08W,741.72,3965880
6,08W,22.82,3966080
6,08X,263.51,7682680
7,08X,55.02,7681780
8,08X,691.61,7682780
9,08X,619.42,7681880
2,08Y,154.51,62060
0,12E,18.01,401089
8,158,368.71,621548
2,162,350.71,621698
1,165,579.61,621697
5,165,310.21,621699
0,166,254.21,6216000
5,166,534.61,621696
